Incident;PERIL;SUBURB;ITEM_TYPE;VEHICLE_MAKE;VEHICLE_MODEL;VEHICLE_YEAR;INCIDENT_DATE_TIME;CLAIM_AMOUNT;ITEM_CATEGORY;ITEM_PERIL_DESCR;FLAG_INCOMPLETE_VEHICLE_DETAILS;FLAG_NEGATIVE_CLAIM;FLAG_ZERO_CLAIM
INC-12724;Theft;BLOEMFONTEIN;Contents;;;;2022-04-18 16:00:00;49798;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12725;Theft;LANGENHOVEN PARK;Contents;;;;2022-04-18 15:30:00;172938,96;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12726;Theft;CLEARWATER ESTATE;Contents;;;;2022-04-18 11:45:00;86539;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12727;Theft;KLOOFSIG;Vehicle;VOLKSWAGEN;AMAROK 3.0TDi H-LINE 190KW 4MOT A/T D/C P/U-2020-;2021;2022-04-18 10:00:00;32101,7;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12728;Theft;BENONI;Contents;;;;2022-04-18 10:00:00;5049;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12729;Theft;DURBAN NORTH;Contents;;;;2022-04-18 9:30:00;17794;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12730;Theft;ELARDUSPARK;Contents;;;;2022-04-18 9:03:00;61673,85;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12731;Theft;STELLENRYK;Contents;;;;2022-04-18 5:56:00;38782;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12732;Theft;ALTON;Vehicle;CHEVROLET;UTILITY 1.4 S/C P/U-2011-2018;2012;2022-04-17 22:30:00;21407,85;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12733;Theft;RAYTON;Contents;;;;2022-04-17 17:00:00;80763,83;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12734;Theft;STRUBENS VALLEY;Contents;;;;2022-04-17 14:00:00;17107;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12735;Theft;PROTEA HEIGHTS;Contents;;;;2022-04-17 11:42:00;2974;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12736;Attempted Hijack;DOBSONVILLE;Vehicle;HAVAL;JOLION 1.5T LUXURY DCT-2021-;2022;2022-04-17 10:00:00;35443,1;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-12737;Theft;AIRFIELD;Contents;;;;2022-04-17 0:29:00;12248;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12738;Theft;RANT-EN-DAL;Contents;;;;2022-04-16 22:00:00;9499;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12739;Theft;NORTHGATE;Contents;;;;2022-04-16 21:00:00;20249;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12740;Theft;DUNVEGAN;Contents;;;;2022-04-16 15:45:00;29245,28;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12741;Theft;ROODEKRANS;Contents;;;;2022-04-16 6:00:00;39745;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12742;Theft;GARSFONTEIN;Contents;;;;2022-04-16 3:00:00;99988;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12743;Theft;PAROW;Contents;;;;2022-04-16 1:32:00;88852;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12744;Theft;MAYFAIR WEST;Vehicle;TOYOTA;YARIS ZEN3-2010-2013;2011;2022-04-15 16:45:00;67366,74;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12745;Theft;VERULAM;Vehicle;CHEVROLET;UTILITY 1.4 SPORT P/U S/C-2011-2018;2015;2022-04-15 15:00:00;10308,51;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12746;Theft;DOORNKLOOF 391-JR;Contents;;;;2022-04-15 10:42:00;26636,95;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12747;Theft;MOORTEN;Contents;;;;2022-04-15 6:42:00;5033,79;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12748;Theft;HELDERKRUIN;Vehicle;VOLKSWAGEN;POLO VIVO 1.4 5Dr-2010-2014;2012;2022-04-15 5:30:00;83368,86;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12749;Theft;DAN PIENAAR;Contents;;;;2022-04-15 3:16:00;15249;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12750;Theft;ROOIHUISKRAAL;Contents;;;;2022-04-15 0:00:00;26301;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12751;Theft;TZANEEN;Contents;;;;2022-04-14 23:32:00;16147;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12752;Theft;ROSEBANK;Vehicle;FIAT;500 900T TWINAIR POP STAR-2016-2020;2017;2022-04-14 21:00:00;4996,14;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12753;Theft;MIDDELBURG;Contents;;;;2022-04-14 18:30:00;167920,98;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12754;Theft;GLENLILY;Vehicle;VOLKSWAGEN;POLO 1.0 TSI COMFORTLINE DSG-2017-2023;2019;2022-04-14 17:00:00;2278,63;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12755;Theft;FOURWAYS GARDENS;Vehicle;FORD;FIESTA 1.4 AMBIENTE 5 Dr-2013-2020;2015;2022-04-14 14:10:00;2500;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12756;Theft;PINELANDS;Vehicle;TOYOTA;FORTUNER 3.0D-4D R/B-2009-2011;2009;2022-04-14 9:20:00;90406,46;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12757;Theft;EERSTE RIVER;Vehicle;RENAULT;CLIO IV 1.2 AUTHENTIQUE 5DR (55KW)-2013-2017;2017;2022-04-14 6:00:00;52318,54;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12758;Theft;RAMSGATE;Contents;;;;2022-04-14 2:00:00;55599,99;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12759;Theft;WIERDAPARK;Contents;;;;2022-04-13 15:00:00;8998;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12760;Hijack;LOMBARDY WEST;Vehicle;VOLVO;XC90 D5 GEARTRONIC AWD-2011-2015;2014;2022-04-13 14:45:00;26828,45;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-12761;Theft;FARRARMERE;Contents;;;;2022-04-13 13:51:00;3148,19;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12762;Theft;DISCOVERY;Contents;;;;2022-04-13 13:00:00;21563;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12763;Hijack;GERMISTON SOUTH;Vehicle;LAND ROVER;DISCOVERY 3 V6 S A/T-2005-2008;2006;2022-04-13 10:00:00;99894,99;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-12764;Theft;THE REEDS;Contents;;;;2022-04-13 8:50:00;6364;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12765;Theft;TONGAAT;Contents;;;;2022-04-13 8:00:00;12740,99;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12766;Hijack;LOMBARDY EAST;Vehicle;AUDI;S3  S TRONIC-2014-2016;2015;2022-04-13 6:25:00;84690,39;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-12767;Theft;ROSEBANK;Contents;;;;2022-04-12 22:00:00;27357,07;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12768;Theft;EASTWOOD;Vehicle;MERCEDES-BENZ;GLE 400d 4MATIC-2019-;2019;2022-04-12 15:30:00;6490,88;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12769;Flood;ISIPINGO BEACH;Contents;;;;2022-04-12 15:02:00;62926,97;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12770;Theft;ELTON HILL;Vehicle;FORD;ECOSPORT 1.5TiVCT AMBIENTE-2013-2018;2016;2022-04-12 13:56:00;3857,77;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12771;Theft;FARNINGHAM RIDGE;Contents;;;;2022-04-12 11:20:00;5777;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12772;Theft;STRUIS BAY;Contents;;;;2022-04-12 9:01:00;21534,95;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12773;Theft;BRACKENFELL CENTRAL;Vehicle;TOYOTA;ETIOS 1.5 Xs/SPRINT 5Dr-2012-2022;2014;2022-04-11 22:00:00;1957,25;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12774;Theft;WIERDA VALLEY;Vehicle;FORD;RANGER 2.2TDCi XL P/U D/C-2011-2016;2014;2022-04-11 14:51:00;151349,69;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12775;Theft;WENDYWOOD;Contents;;;;2022-04-11 14:30:00;51613,48;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12776;Theft;AMANZIMTOTI;Vehicle;LEXUS;IS 250 CONVERT-2009-2018;2010;2022-04-11 14:30:00;3660,93;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12777;Theft;SUNNYRIDGE;Contents;;;;2022-04-11 12:00:00;94811;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12778;Theft;PROSPECTON;Vehicle;AUDI;A3 SPORTBACK 1.0 TFSI STRONIC-2019-;2019;2022-04-11 11:25:00;2584,05;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12779;Theft;NORTHome contentsLIFF;Vehicle;MERCEDES-BENZ;B 180 A/T-2009-2012;2011;2022-04-11 10:15:00;26022;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12780;Theft;LINDHAVEN;Vehicle;NISSAN;MICRA 1.2 ACTIVE VISIA+-2017-2018;2017;2022-04-11 8:00:00;1250;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12781;Theft;MOWBRAY;Vehicle;HONDA;JAZZ 1.2 COMFORT-2015-2022;2015;2022-04-11 2:07:00;8299,01;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12782;Theft;BRITS;Vehicle;BMW;330i A/T (E46)-2000-2001;2001;2022-04-11 0:00:00;13548,45;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12783;Theft;AIRFIELD;Contents;;;;2022-04-10 23:59:00;30431;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12784;Theft;TAMBOERSKLOOF;Vehicle;CHEVROLET;SPARK 1.2 LT 5DR-2013-2018;2015;2022-04-10 14:00:00;9513,87;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12785;Theft;RANDJESFONTEIN;Vehicle;TOYOTA;HILUX 2.8 GD-6 RB RAIDER A/T P/U D/C-2016-2020;2018;2022-04-10 10:00:00;9673,59;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12786;Theft;CULLINAN;Vehicle;FORD;RANGER 2.2TDCi XL A/T P/U D/C-2016-2020;2017;2022-04-10 2:09:00;31909,24;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12787;Theft;CULLINAN;Contents;;;;2022-04-10 2:06:00;26385;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12788;Theft;POTCHEFSTROOM;Contents;;;;2022-04-10 0:00:00;7644,52;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12789;Theft;KYALAMI AH;Contents;;;;2022-04-09 22:00:00;32039,9;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12790;Theft;KYALAMI AH;Vehicle;HAVAL;H6 C 2.0T PREMIUM DCT-2017-2022;2018;2022-04-09 22:00:00;3308,04;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12791;Theft;RIDGEVIEW;Vehicle;VOLKSWAGEN;POLO VIVO GP 1.4 TRENDLINE 5DR-2014-2018;2014;2022-04-09 16:00:00;4902,35;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12792;Theft;MUIZENBERG;Contents;;;;2022-04-09 14:10:00;5000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12793;Theft;DURBAN NORTH;Contents;;;;2022-04-09 12:00:00;74794,98;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12794;Theft;KENSINGTON;Vehicle;TOYOTA;FORTUNER 3.0D-4D R/B A/T-2011-2017;2015;2022-04-09 11:25:00;307987,07;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12795;Theft;UMKOMAAS;Contents;;;;2022-04-09 11:00:00;9397;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12796;Theft;KEI MOUTH;Vehicle;HYUNDAI;TUCSON 2.0 PREMIUM A/T-2016-2023;2021;2022-04-09 7:00:00;3144,7;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12797;Theft;KEI MOUTH;Contents;;;;2022-04-09 7:00:00;18010,96;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12798;Theft;UMLAZI K EXT;Contents;;;;2022-04-08 20:00:00;55454,84;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12799;Theft;UNKNOWN;Vehicle;TOYOTA;HILUX 3.0 D-4D LEGEND 45 4X4 P/U D/C-2014-2016;2014;2022-04-08 18:15:00;4427,5;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12800;Theft;THREE ANCHOR BAY;Contents;;;;2022-04-08 18:00:00;10000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12801;Theft;LONE HILL;Vehicle;PORSCHE;CAYENNE COUPE-2019-;2020;2022-04-08 17:35:00;230154,48;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12802;Theft;PARKRAND;Contents;;;;2022-04-08 16:00:00;33795;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12803;Theft;ROODEPOORT;Contents;;;;2022-04-08 15:33:00;23497;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12804;Theft;POTCHINDUSTRIA;Contents;;;;2022-04-08 15:00:00;2149;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12805;Theft;DERDEPOORTPARK;Contents;;;;2022-04-08 13:00:00;70491,16;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12806;Theft;SEZELA;Contents;;;;2022-04-08 12:00:00;22724,73;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12807;Theft;MINNEBRON;Contents;;;;2022-04-08 12:00:00;41238;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12808;Theft;SEA COW LAKE;Vehicle;VOLKSWAGEN;POLO 1.4 TRENDLINE-2005-2010;2006;2022-04-08 8:15:00;61686,33;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12809;Theft;RANDPARK;Contents;;;;2022-04-08 7:43:00;3999;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12810;Burglary;CAMPS BAY;Contents;;;;2022-04-08 5:00:00;99511;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12811;Theft;RANDFONTEIN;Contents;;;;2022-04-08 4:30:00;205128;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12812;Theft;SKIHAVEN TOWNSHIP;Contents;;;;2022-04-08 4:06:00;24895;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12813;Theft;LYNNWOOD RIDGE;Contents;;;;2022-04-08 1:00:00;34391,5;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12814;Theft;VREDEHOEK;Contents;;;;2022-04-08 0:00:00;3698;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12815;Theft;GRAHAMSTOWN;Vehicle;CHRYSLER;GRAND VOYAGER 3.3 SE A/T-2001-2004;2004;2022-04-07 23:30:00;27593,76;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12816;Theft;STELLENBOSCH;Contents;;;;2022-04-07 22:45:00;700;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12817;Theft;STELLENBOSCH;Vehicle;SUZUKI;SWIFT 1.2 GLX AMT-2019-;2020;2022-04-07 22:45:00;2409,25;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12818;Hijack;VEREENIGING NU;Vehicle;TOYOTA;LANDCRUISER 200 V8 4.5D VX A/T-2015-2017;2017;2022-04-07 22:39:00;132523,28;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-12819;Theft;IMPALA PARK;Contents;;;;2022-04-07 19:00:00;10000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12820;Theft;NEWLANDS;Contents;;;;2022-04-07 14:40:00;29510,95;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12821;Theft;PINELANDS;Contents;;;;2022-04-07 3:35:00;6249;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12822;Theft;OLIVEDALE;Contents;;;;2022-04-07 1:00:00;31301;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12823;Theft;MONUMENT PARK;Contents;;;;2022-04-07 0:00:00;10434;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12824;Hijack;UNKNOWN;Vehicle;KIA;SPORTAGE 2.0 A/T-2010-2014;2011;2022-04-06 20:00:00;135525,04;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-12825;Hijack;NASREC;Vehicle;BMW;X1 xDRIVE20d xLINE A/T (F48)-2015-2020;2017;2022-04-06 20:00:00;402665,08;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-12826;Theft;RIETVLEI 101-IR;Vehicle;MERCEDES-BENZ;A 160 ELEGANCE A/T-2000-2005;2000;2022-04-06 19:00:00;44279,74;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12827;Theft;BLUE HILLS;Contents;;;;2022-04-06 18:00:00;27893;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12828;Theft;BROWNS FARMS;Contents;;;;2022-04-06 12:26:00;11755;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12829;Theft;OAKDENE;Contents;;;;2022-04-06 11:30:00;31906;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12830;Theft;ZINKWAZI BEACH;Contents;;;;2022-04-06 11:29:00;19954,58;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12831;Theft;PRETORIA CENTRAL;Vehicle;RENAULT;KWID 1.0 DYNAMIQUE 5DR-2016-2020;2020;2022-04-06 11:03:00;1265,44;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12832;Theft;WONDERBOOM;Vehicle;AUDI;A4 2.0 TDI SE MULTITRONIC-2012-2016;2013;2022-04-06 11:00:00;20000;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12833;Theft;WONDERBOOM;Contents;;;;2022-04-06 11:00:00;500896;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12834;Theft;SYDENHAM;Contents;;;;2022-04-06 9:00:00;18447;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12835;Theft;ALLEN'S NEK;Contents;;;;2022-04-06 2:00:00;21126,92;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12836;Theft;DAWNCLIFFE;Contents;;;;2022-04-05 16:33:00;175261,01;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12837;Theft;NOORDHEUWEL;Vehicle;VOLKSWAGEN;POLO VIVO 1.6 COMFORTLINE TIP (5DR)-2017-;2021;2022-04-05 14:08:00;6296,2;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12838;Theft;NOORDHEUWEL;Contents;;;;2022-04-05 14:08:00;17799;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12839;Theft;THE REEDS;Contents;;;;2022-04-05 11:00:00;111603,44;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12840;Theft;PAARL;Vehicle;TOYOTA;PRADO VX 4.0 V6 A/T-2013-2015;2014;2022-04-05 8:00:00;4504;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12841;Theft;EDEN GLEN;Contents;;;;2022-04-05 8:00:00;4000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12842;Theft;MARGATE;Contents;;;;2022-04-05 6:00:00;6489;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12843;Theft;BRACKENHURST;Contents;;;;2022-04-05 5:00:00;34754;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12844;Theft;BRACKENHURST;Contents;;;;2022-04-05 4:00:00;4096;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12845;Theft;WARNER BEACH;Contents;;;;2022-04-05 0:00:00;11747,25;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12846;Theft;CROYDON;Contents;;;;2022-04-04 22:30:00;89056,91;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12847;Theft;CROYDON;Vehicle;HONDA;CIVIC 1.8 LXi A/T-2006-2012;2007;2022-04-04 22:30:00;51846,61;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12848;Theft;SPRINGS CENTRAL;Vehicle;AUDI;S3  SPORTBACK STRONIC (228KW)-2016-2022;2017;2022-04-04 21:00:00;277243,9;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12849;Theft;OVERPORT;Contents;;;;2022-04-04 18:48:00;1699;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12850;Theft;DURBAN NORTH;Vehicle;TOYOTA;HILUX 3.0D-4D LEGEND 45 4X4 XTRA CAB P/U-2014-2016;2015;2022-04-04 18:30:00;265200;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12851;Theft;NOORDHEUWEL;Vehicle;TOYOTA;FORTUNER 2.5D-4D RB A/T-2012-2017;2013;2022-04-04 18:30:00;247059,66;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12852;Theft;DURBANVILLE;Contents;;;;2022-04-04 15:00:00;7548;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12853;Theft;UNKNOWN;Vehicle;GWM;P-SERIES 2.0TD DLX D/C P/U-2020-;2022;2022-04-04 14:00:00;9309,53;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12854;Theft;GARSFONTEIN;Contents;;;;2022-04-04 6:00:00;52257,96;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12855;Theft;GARSFONTEIN;Vehicle;PORSCHE;CAYENNE DIESEL PLATINUM (E2)-2016-2018;2017;2022-04-04 6:00:00;6785,37;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12856;Theft;BELHAR 14;Vehicle;CHEVROLET;UTILITY 1.4 S/C P/U-2011-2018;2013;2022-04-04 0:00:00;15625,11;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12857;Theft;UNKNOWN;Vehicle;VOLKSWAGEN;POLO 1.6 COMFORTLINE 5DR-2010-2014;2012;2022-04-03 21:29:00;151668,14;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12858;Hijack;SILVER TOWN;Vehicle;VOLKSWAGEN;POLO GP 1.2 TSI HIGHLINE (81KW)-2014-2018;2015;2022-04-03 21:00:00;4902,35;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-12859;Theft;DELMAS;Vehicle;MERCEDES-BENZ;ML 350 BLUETEC-2012-2016;2015;2022-04-03 17:30:00;2567,97;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12860;Theft;MORGENSTER;Contents;;;;2022-04-03 13:10:00;31828,73;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12861;Theft;GEORGE;Vehicle;IVECO;50 C14 F/C C/C-2005-2007;2007;2022-04-03 9:30:00;13414,33;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12862;Theft;FAIRLAND;Vehicle;TOYOTA;HILUX 3.0 D-4D RAIDER 4X4 P/U D/C-2008-2011;2010;2022-04-03 9:20:00;216161,58;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12863;Theft;ELANDSPARK;Contents;;;;2022-04-03 7:00:00;60933;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12864;Theft;FLAMINGO PARK;Contents;;;;2022-04-03 7:00:00;8378;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12865;Theft;MAXLEY SMALL HOLDINGS;Contents;;;;2022-04-03 1:11:00;46690;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12866;Theft;PLATTEKLOOF GLEN;Contents;;;;2022-04-03 0:00:00;56124,94;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12867;Theft;GREENHILLS;Contents;;;;2022-04-02 23:59:00;10000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12868;Theft;RADIOKOP;Contents;;;;2022-04-02 21:30:00;148194,95;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12869;Hijack;SANDOWN;Vehicle;BMW;X3 xDRIVE 20d M-SPORT (G01)-2017-2022;2018;2022-04-02 19:45:00;594168,96;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-12870;Theft;ZOLA;Vehicle;MINI;COOPER S CLUBMAN A/T-2015-;2017;2022-04-02 16:01:00;98187,72;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12871;Theft;NEWLANDS;Vehicle;TOYOTA;FORTUNER 3.0D-4D 4X4 A/T-2011-2017;2015;2022-04-02 12:30:00;26868,45;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12872;Theft;NEWLANDS;Contents;;;;2022-04-02 12:30:00;43261,5;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12873;Theft;MARLBANK RIVER EST AH;Contents;;;;2022-04-02 12:00:00;48716,74;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12874;Theft;MELVILLE;Vehicle;TOYOTA;YARIS T1 5Dr-2006-2010;2008;2022-04-02 11:30:00;54649,58;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12875;Theft;PROTEA HEIGHTS;Contents;;;;2022-04-02 6:00:00;5524,13;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12876;Theft;NORTHMEAD;Contents;;;;2022-04-02 4:30:00;2973;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12877;Theft;RUITERHOF;Contents;;;;2022-04-02 4:00:00;19401;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12878;Theft;DURBAN NORTH;Contents;;;;2022-04-02 3:00:00;4356,25;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12879;Theft;RONDEBOSCH;Contents;;;;2022-04-02 0:00:00;9250;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-12880;Theft;STELLENBOSCH NU;Vehicle;HYUNDAI;i20 1.2 MOTION-2015-2022;2020;2022-04-02 0:00:00;21154,71;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12881;Theft;SUNLAWNS AH;Vehicle;TOYOTA;FORTUNER 2.8GD-6 R/B A/T-2020-;2021;2022-04-02 0:00:00;93837,12;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-12882;Theft;BLOEMFONTEIN;Contents;;;;2022-04-01 23:40:00;88808,04;Home contents - Theft;Theft;FALSE;FALSE;FALSE
